5.543717,7.919596
5.623196,7.976164
5.703240,8.032733
5.783851,8.089302
5.865026,8.145870
5.946768,8.202439
6.029075,8.259007
6.111948,8.315576
6.195387,8.372144
6.279391,8.428713
6.363961,8.485281
6.449097,8.541850
6.534798,8.598418
6.621065,8.654987
6.707898,8.711556
6.795296,8.768124
6.883260,8.824693
6.971790,8.881261
7.060885,8.937830
7.150547,8.994398
7.240773,9.050967
7.331566,9.107535
7.422924,9.164104
7.514848,9.220672
7.607338,9.277241
7.700393,9.333810
7.794014,9.390378
7.888200,9.446947
7.982953,9.503515
8.078271,9.560084
8.174154,9.616652
8.270604,9.673221
8.367619,9.729789
8.465200,9.786358
8.563346,9.842926
8.662058,9.899495
8.761336,9.956063
8.861179,10.012632
8.961589,10.069201
9.062563,10.125769
9.164104,10.182338
9.266210,10.238906
9.368882,10.295475
9.472120,10.352043
9.575923,10.408612
9.680292,10.465180
9.785226,10.521749
9.890727,10.578317
9.996793,10.634886
10.103425,10.691455
10.210622,10.748023
10.318385,10.804592
10.426714,10.861160
10.535608,10.917729
10.645068,10.974297
10.755094,11.030866
10.865686,11.087434
10.976843,11.144003
11.088566,11.200571
11.200854,11.257140
