2.716421,-5.543717
2.679589,-5.506005
2.643008,-5.468292
2.606678,-5.430580
2.570600,-5.392868
2.534774,-5.355155
2.499198,-5.317443
2.463874,-5.279731
2.428802,-5.242018
2.393981,-5.204306
2.359411,-5.166594
2.325093,-5.128881
2.291026,-5.091169
2.257211,-5.053456
2.223647,-5.015744
2.190334,-4.978032
2.157273,-4.940319
2.124463,-4.902607
2.091905,-4.864895
2.059598,-4.827182
2.027542,-4.789470
1.995738,-4.751758
1.964186,-4.714045
1.932884,-4.676333
1.901834,-4.638620
1.871036,-4.600908
1.840489,-4.563196
1.810193,-4.525483
1.780149,-4.487771
1.750356,-4.450059
1.720815,-4.412346
1.691525,-4.374634
1.662487,-4.336922
1.633700,-4.299209
1.605164,-4.261497
1.576880,-4.223785
1.548847,-4.186072
1.521065,-4.148360
1.493535,-4.110647
1.466257,-4.072935
1.439229,-4.035223
1.412454,-3.997510
1.385929,-3.959798
1.359656,-3.922086
1.333635,-3.884373
1.307865,-3.846661
1.282346,-3.808949
1.257079,-3.771236
1.232063,-3.733524
1.207298,-3.695811
1.182785,-3.658099
1.158524,-3.620387
1.134514,-3.582674
1.110755,-3.544962
1.087247,-3.507250
1.063991,-3.469537
1.040987,-3.431825
1.018234,-3.394113
0.995732,-3.356400
0.973482,-3.318688
0.951483,-3.280975
0.929735,-3.243263
0.908239,-3.205551
0.886995,-3.167838
0.866002,-3.130126
0.845260,-3.092414
0.824769,-3.054701
0.804530,-3.016989
0.784543,-2.979277
0.764807,-2.941564
0.745322,-2.903852
0.726089,-2.866139
0.707107,-2.828427
0.688376,-2.790715
0.669897,-2.753002
0.651670,-2.715290
0.633693,-2.677578
0.615969,-2.639865
0.598495,-2.602153
0.581273,-2.564441
0.564303,-2.526728
0.547583,-2.489016
0.531116,-2.451304
0.514899,-2.413591
0.498935,-2.375879
0.483221,-2.338166
0.467759,-2.300454
0.452548,-2.262742
0.437589,-2.225029
0.422881,-2.187317
0.408425,-2.149605
0.394220,-2.111892
0.380266,-2.074180
0.366564,-2.036468
0.353113,-1.998755
0.339914,-1.961043
0.326966,-1.923330
0.314270,-1.885618
0.301825,-1.847906
0.289631,-1.810193
0.277689,-1.772481
0.265998,-1.734769
0.254558,-1.697056
0.243370,-1.659344
0.232434,-1.621632
0.221749,-1.583919
0.211315,-1.546207
0.201133,-1.508494
0.191202,-1.470782
0.181522,-1.433070
0.172094,-1.395357
0.162917,-1.357645
0.153992,-1.319933
0.145318,-1.282220
0.136896,-1.244508
0.128725,-1.206796
0.120805,-1.169083
0.113137,-1.131371
0.105720,-1.093658
0.098555,-1.055946
0.091641,-1.018234
0.084979,-0.980521
0.078567,-0.942809
0.072408,-0.905097
0.066499,-0.867384
0.060843,-0.829672
0.055437,-0.791960
0.050283,-0.754247
0.045381,-0.716535
0.040729,-0.678823
0.036330,-0.641110
0.032181,-0.603398
0.028284,-0.565685
0.024639,-0.527973
0.021245,-0.490261
0.018102,-0.452548
0.015211,-0.414836
0.012571,-0.377124
0.010182,-0.339411
0.008045,-0.301699
0.006160,-0.263987
0.004525,-0.226274
0.003143,-0.188562
0.002011,-0.150849
0.001131,-0.113137
0.000503,-0.075425
0.000126,-0.037712
0.000000,-0.000000
0.000126,0.037712
0.000503,0.075425
0.001131,0.113137
0.002011,0.150849
0.003143,0.188562
0.004525,0.226274
0.006160,0.263987
0.008045,0.301699
0.010182,0.339411
0.012571,0.377124
0.015211,0.414836
0.018102,0.452548
0.021245,0.490261
0.024639,0.527973
0.028284,0.565685
0.032181,0.603398
0.036330,0.641110
0.040729,0.678823
0.045381,0.716535
0.050283,0.754247
0.055437,0.791960
0.060843,0.829672
0.066499,0.867384
0.072408,0.905097
0.078567,0.942809
0.084979,0.980521
0.091641,1.018234
0.098555,1.055946
0.105720,1.093658
0.113137,1.131371
0.120805,1.169083
0.128725,1.206796
0.136896,1.244508
0.145318,1.282220
0.153992,1.319933
0.162917,1.357645
0.172094,1.395357
0.181522,1.433070
0.191202,1.470782
0.201133,1.508494
0.211315,1.546207
0.221749,1.583919
0.232434,1.621632
0.243370,1.659344
0.254558,1.697056
0.265998,1.734769
0.277689,1.772481
0.289631,1.810193
0.301825,1.847906
0.314270,1.885618
0.326966,1.923330
0.339914,1.961043
0.353113,1.998755
0.366564,2.036468
0.380266,2.074180
0.394220,2.111892
0.408425,2.149605
0.422881,2.187317
0.437589,2.225029
0.452548,2.262742
0.467759,2.300454
0.483221,2.338166
0.498935,2.375879
0.514899,2.413591
0.531116,2.451304
0.547583,2.489016
0.564303,2.526728
0.581273,2.564441
0.598495,2.602153
0.615969,2.639865
0.633693,2.677578
0.651670,2.715290
0.669897,2.753002
0.688376,2.790715
0.707107,2.828427
0.726089,2.866139
0.745322,2.903852
0.764807,2.941564
0.784543,2.979277
0.804530,3.016989
0.824769,3.054701
0.845260,3.092414
0.866002,3.130126
0.886995,3.167838
0.908239,3.205551
0.929735,3.243263
0.951483,3.280975
0.973482,3.318688
0.995732,3.356400
1.018234,3.394113
1.040987,3.431825
1.063991,3.469537
1.087247,3.507250
1.110755,3.544962
1.134514,3.582674
1.158524,3.620387
1.182785,3.658099
1.207298,3.695811
1.232063,3.733524
1.257079,3.771236
1.282346,3.808949
1.307865,3.846661
1.333635,3.884373
1.359656,3.922086
1.385929,3.959798
1.412454,3.997510
1.439229,4.035223
1.466257,4.072935
1.493535,4.110647
1.521065,4.148360
1.548847,4.186072
1.576880,4.223785
1.605164,4.261497
1.633700,4.299209
1.662487,4.336922
1.691525,4.374634
1.720815,4.412346
1.750356,4.450059
1.780149,4.487771
1.810193,4.525483
1.840489,4.563196
1.871036,4.600908
1.901834,4.638620
1.932884,4.676333
1.964186,4.714045
1.995738,4.751758
2.027542,4.789470
2.059598,4.827182
2.091905,4.864895
2.124463,4.902607
2.157273,4.940319
2.190334,4.978032
2.223647,5.015744
2.257211,5.053456
2.291026,5.091169
2.325093,5.128881
2.359411,5.166594
2.393981,5.204306
2.428802,5.242018
2.463874,5.279731
2.499198,5.317443
2.534774,5.355155
2.570600,5.392868
2.606678,5.430580
2.643008,5.468292
2.679589,5.506005
2.716421,5.543717
2.753505,5.581430
2.790840,5.619142
2.828427,5.656854
2.866265,5.694567
2.904355,5.732279
2.942696,5.769991
2.981288,5.807704
3.020132,5.845416
3.059227,5.883128
3.098573,5.920841
3.138171,5.958553
3.178021,5.996266
3.218122,6.033978
3.258474,6.071690
3.299077,6.109403
3.339932,6.147115
3.381039,6.184827
3.422397,6.222540
3.464006,6.260252
3.505867,6.297964
3.547979,6.335677
3.590343,6.373389
3.632958,6.411101
3.675824,6.448814
3.718942,6.486526
3.762311,6.524239
3.805932,6.561951
3.849804,6.599663
3.893927,6.637376
3.938302,6.675088
3.982928,6.712800
4.027806,6.750513
4.072935,6.788225
4.118316,6.825937
4.163948,6.863650
4.209831,6.901362
4.255966,6.939075
4.302352,6.976787
4.348990,7.014499
4.395879,7.052212
4.443019,7.089924
4.490411,7.127636
4.538054,7.165349
4.585949,7.203061
4.634095,7.240773
4.682493,7.278486
4.731141,7.316198
4.780042,7.353911
4.829194,7.391623
4.878597,7.429335
4.928251,7.467048
4.978157,7.504760
5.028315,7.542472
5.078724,7.580185
5.129384,7.617897
5.180296,7.655609
5.231459,7.693322
5.282873,7.731034
5.334539,7.768747
5.386457,7.806459
5.438625,7.844171
5.491046,7.881884
5.543717,7.919596
5.596640,7.957308
5.649815,7.995021
5.703240,8.032733
5.756918,8.070445
5.810846,8.108158
5.865026,8.145870
5.919458,8.183582
5.974141,8.221295
6.029075,8.259007
6.084261,8.296720
6.139698,8.334432
6.195387,8.372144
6.251327,8.409857
6.307518,8.447569
6.363961,8.485281
6.420655,8.522994
6.477601,8.560706
6.534798,8.598418
6.592247,8.636131
6.649946,8.673843
6.707898,8.711556
6.766101,8.749268
6.824555,8.786980
6.883260,8.824693
6.942217,8.862405
7.001426,8.900117
7.060885,8.937830
7.120597,8.975542
7.180559,9.013254
7.240773,9.050967
7.301239,9.088679
7.361956,9.126392
7.422924,9.164104
7.484144,9.201816
7.545615,9.239529
7.607338,9.277241
7.669312,9.314953
7.731537,9.352666
7.794014,9.390378
7.856742,9.428090
7.919722,9.465803
7.982953,9.503515
8.046435,9.541228
8.110169,9.578940
8.174154,9.616652
8.238391,9.654365
8.302879,9.692077
8.367619,9.729789
8.432610,9.767502
8.497852,9.805214
8.563346,9.842926
8.629091,9.880639
8.695088,9.918351
8.761336,9.956063
8.827835,9.993776
8.894586,10.031488
8.961589,10.069201
9.028842,10.106913
9.096347,10.144625
9.164104,10.182338
9.232112,10.220050
9.300371,10.257762
9.368882,10.295475
9.437644,10.333187
9.506658,10.370899
9.575923,10.408612
9.645439,10.446324
9.715207,10.484037
9.785226,10.521749
9.855497,10.559461
9.926019,10.597174
9.996793,10.634886
10.067818,10.672598
10.139094,10.710311
10.210622,10.748023
10.282401,10.785735
10.354432,10.823448
10.426714,10.861160
10.499247,10.898873
10.572032,10.936585
10.645068,10.974297
10.718356,11.012010
10.791895,11.049722
10.865686,11.087434
10.939728,11.125147
11.014021,11.162859
11.088566,11.200571
11.163362,11.238284
11.238409,11.275996
11.313708,11.313708
